Start_Aired,Genres,count
1977-06-04, Sci-Fi,1
1977-06-04,Action,1
1977-06-07, Drama,1
1977-06-07,Adventure,1
1977-07-03, Sci-Fi,1
1977-07-03,Adventure,1
1977-07-17,Sci-Fi,1
1977-07-20, Sci-Fi,1
1977-07-20,Action,1
1977-07-27,Action,1
1977-08-01,Unknown,1
1977-08-04,Unknown,1
1977-08-06,Drama,1
1977-08-06, Sci-Fi,1
1977-09-10,Fantasy,1
1977-09-12, Sports,1
1977-09-12,Action,1
1977-09-18, Adventure,1
1977-09-18, Comedy,1
1977-09-18, Sports,1
1977-09-18,Action,1
1977-09-22,Drama,1
1977-10-01, Comedy,1
1977-10-01,Adventure,1
1977-10-01,Sports,1
1977-10-01,Unknown,1
1977-10-02, Slice of Life,1
1977-10-02, Drama,1
1977-10-02,Adventure,1
1977-10-03,Supernatural,1
1977-10-03, Adventure,1
1977-10-03, Comedy,1
1977-10-03, Mystery,1
1977-10-03,Action,1
1977-10-04,Action,1
1977-10-04, Sci-Fi,1
1977-10-05,Comedy,1
1977-10-05,Unknown,1
1977-10-07,Action,1
1977-10-08, Drama,1
1977-10-08, Sci-Fi,1
1977-10-08,Action,1
1977-10-10,Unknown,1
1977-10-29, Slice of Life,1
1977-10-29,Drama,1
1977-11-18,Unknown,1
1977-12-05,Unknown,1
1977-12-06,Unknown,1
1977-12-08, Sci-Fi,1
1977-12-08,Action,1
1977-12-13,Mystery,1
1977-12-23, Drama,1
1977-12-23, Sports,1
1977-12-23,Action,1
1978-01-01,Unknown,11
1978-01-01,Drama,3
1978-01-01, Fantasy,3
1978-01-01, Drama,2
1978-01-01,Adventure,2
1978-01-01,Action,2
1978-01-01, Romance,1
1978-01-01, Slice of Life,1
1978-01-01, Adventure,1
1978-01-01, Supernatural,1
1978-01-01,Avant Garde,1
1978-01-01,Fantasy,1
1978-01-01,Sci-Fi,1
1978-01-05,Action,1
1978-01-05, Sci-Fi,1
1978-01-23,Fantasy,1
1978-01-23, Romance,1
1978-02-01,Unknown,1
1978-02-04,Unknown,1
1978-02-07,Unknown,1
1978-03-06,Comedy,1
1978-03-11, Drama,1
1978-03-11,Adventure,1
1978-03-11, Fantasy,1
1978-03-14, Adventure,1
1978-03-14, Sci-Fi,1
1978-03-14,Action,1
1978-03-14, Drama,1
1978-03-18, Slice of Life,1
1978-03-18,Comedy,1
1978-03-18,Drama,1
1978-03-18,Sci-Fi,1
1978-03-18,Fantasy,1
1978-04-01, Drama,1
1978-04-01, Romance,1
1978-04-01, Sci-Fi,1
1978-04-01,Adventure,1
1978-04-02, Sci-Fi,1
1978-04-02,Adventure,1
1978-04-04,Adventure,1
1978-04-04, Drama,1
1978-04-04, Sci-Fi,1
1978-04-05,Unknown,1
1978-04-10,Action,1
1978-04-10, Sports,1
1978-05-06,Adventure,1
1978-05-06, Comedy,1
1978-06-03, Slice of Life,1
1978-06-03,Drama,1
1978-06-03,Sci-Fi,1
1978-06-03, Romance,1
1978-07-04,Adventure,1
1978-07-15, Adventure,1
1978-07-15, Sci-Fi,1
1978-07-15,Action,1
1978-07-22, Drama,1
1978-07-22, Adventure,1
1978-07-22, Sci-Fi,1
1978-07-22, Slice of Life,1
1978-07-22,Action,1
1978-07-22,Drama,1
1978-07-23,Action,1
1978-07-23, Drama,1
1978-07-26,Unknown,1
1978-07-27, Sci-Fi,1
1978-07-27,Action,1
1978-07-27, Adventure,1
1978-07-31,Action,1
1978-07-31, Adventure,1
1978-07-31, Sci-Fi,1
1978-08-01,Slice of Life,1
1978-08-05, Drama,1
1978-08-05, Sci-Fi,1
1978-08-05,Action,1
1978-08-27,Sci-Fi,1
1978-09-14, Drama,1
1978-09-14, Sci-Fi,1
1978-09-14,Adventure,1
1978-09-23, Drama,1
1978-09-23,Adventure,1
1978-10-01,Action,1
1978-10-01, Sci-Fi,1
1978-10-01, Adventure,1
1978-10-05,Comedy,1
1978-10-05, Sci-Fi,1
1978-10-06, Fantasy,1
1978-10-06,Drama,1
1978-10-06,Unknown,1
1978-10-08, Drama,1
1978-10-08, Mystery,1
1978-10-08,Adventure,1
1978-10-14, Drama,1
1978-10-14, Sports,1
1978-10-14,Action,1
1978-10-14, Sci-Fi,1
1978-10-14, Romance,1
1978-10-14, Adventure,1
1978-10-14,Drama,1
1978-10-24, Slice of Life,1
1978-10-24,Drama,1
1978-11-07, Adventure,1
1978-11-07, Sci-Fi,1
1978-11-07,Action,1
1978-12-02,Unknown,1
1978-12-07,Unknown,1
1978-12-16, Adventure,2
1978-12-16,Action,2
1978-12-16, Comedy,2
1978-12-16, Mystery,2
1978-12-24, Supernatural,1
1978-12-24,Drama,1
1978-12-31,Action,1
1978-12-31, Adventure,1
1978-12-31, Sci-Fi,1
1979-01-01,Unknown,10
1979-01-01,Action,5
1979-01-01,Avant Garde,3
1979-01-01, Adventure,2
1979-01-01, Sci-Fi,2
1979-01-01,Supernatural,1
1979-01-01,Sports,1
1979-01-01,Adventure,1
1979-01-01,Comedy,1
1979-01-01,Sci-Fi,1
1979-01-04, Drama,1
1979-01-04,Adventure,1
1979-01-07, Slice of Life,1
1979-01-07,Drama,1
1979-01-07,Sports,1
1979-02-03, Comedy,1
1979-02-03, Sci-Fi,1
1979-02-03,Action,1
1979-02-03, Adventure,1
1979-02-05,Adventure,1
1979-02-05, Fantasy,1
1979-02-06,Unknown,1
1979-02-07,Unknown,1
1979-02-09, Drama,1
1979-02-09,Adventure,1
1979-02-18,Sports,1
1979-03-03, Fantasy,1
1979-03-03, Romance,1
1979-03-03,Drama,1
1979-03-06, Adventure,1
1979-03-06, Sci-Fi,1
1979-03-06,Action,1
1979-03-17,Adventure,2
1979-03-17, Supernatural,1
1979-03-17,Drama,1
1979-03-17, Slice of Life,1
1979-03-17, Sci-Fi,1
1979-03-17, Fantasy,1
1979-03-21, Sci-Fi,1
1979-03-21,Action,1
1979-04-02, Fantasy,2
1979-04-02,Adventure,2
1979-04-02, Comedy,1
1979-04-02, Sci-Fi,1
1979-04-03,Unknown,1
1979-04-04, Fantasy,1
1979-04-04, Sci-Fi,1
1979-04-04,Action,1
1979-04-04,Adventure,1
1979-04-07,Adventure,2
1979-04-07,Drama,1
1979-04-07,Sci-Fi,1
1979-04-14,Sports,1
1979-04-19,Drama,1
1979-04-29,Adventure,1
1979-05-05,Mystery,1
1979-05-19,Unknown,1
1979-06-04,Unknown,1
1979-06-19, Slice of Life,1
1979-06-19,Drama,1
1979-06-30,Adventure,1
1979-07-10,Sci-Fi,1
1979-07-19,Drama,1
1979-07-21,Adventure,2
1979-07-21, Sci-Fi,1
1979-07-22, Adventure,1
1979-07-22, Sci-Fi,1
1979-07-22,Action,1
1979-07-26,Action,1
1979-07-26, Sci-Fi,1
1979-07-27, Mystery,1
1979-07-27, Sci-Fi,1
1979-07-27, Supernatural,1
1979-07-27,Adventure,1
1979-07-28, Adventure,1
1979-07-28, Fantasy,1
1979-07-28,Action,1
1979-07-31, Drama,1
1979-07-31, Sci-Fi,1
1979-07-31,Action,1
1979-08-01,Action,1
1979-08-01, Sci-Fi,1
1979-08-01, Drama,1
1979-08-02, Sci-Fi,1
1979-08-02,Action,1
1979-08-04, Drama,1
1979-08-04, Fantasy,1
1979-08-04, Sci-Fi,1
1979-08-04,Adventure,1
1979-08-26,Action,1
1979-08-26, Adventure,1
1979-08-26, Comedy,1
1979-08-26, Drama,1
1979-08-26, Sci-Fi,1
1979-09-08, Romance,1
1979-09-08, Sports,1
1979-09-08,Drama,1
1979-09-09, Drama,1
1979-09-09, Romance,1
1979-09-09,Adventure,1
1979-09-15, Drama,2
1979-09-15,Action,1
1979-09-15,Adventure,1
1979-09-15,Drama,1
1979-09-15, Sci-Fi,1
1979-09-15, Sports,1
1979-09-28,Drama,1
1979-10-03, Sci-Fi,1
1979-10-03,Comedy,1
1979-10-06,Adventure,1
1979-10-06, Comedy,1
1979-10-06, Drama,1
1979-10-07,Action,2
1979-10-07, Sci-Fi,2
1979-10-07, Adventure,1
1979-10-09, Comedy,1
1979-10-09, Supernatural,1
1979-10-09,Adventure,1
1979-10-10, Drama,1
1979-10-10, Romance,1
1979-10-10,Comedy,1
1979-10-10,Drama,1
1979-10-11,Drama,1
1979-10-11, Sci-Fi,1
1979-10-13, Drama,1
1979-10-13, Sci-Fi,1
1979-10-13,Action,1
1979-10-25,Adventure,1
1979-10-27,Fantasy,1
1979-11-10, Sports,1
1979-11-10,Comedy,1
1979-12-06,Unknown,1
1979-12-10,Unknown,1
1979-12-15, Adventure,1
1979-12-15, Comedy,1
1979-12-15, Mystery,1
1979-12-15,Action,1
1980-01-01,Unknown,19
1980-01-01,Action,6
1980-01-01, Adventure,4
1980-01-01, Sci-Fi,4
1980-01-01,Avant Garde,3
1980-01-01,Adventure,3
1980-01-01, Fantasy,2
1980-01-01, Drama,2
1980-01-01,Comedy,2
1980-01-01,Drama,1
1980-01-01,Supernatural,1
1980-01-01, Supernatural,1
1980-01-01, Romance,1
1980-01-03, Comedy,1
1980-01-03, Sci-Fi,1
1980-01-03,Adventure,1
1980-01-06, Drama,1
1980-01-06, Slice of Life,1
1980-01-06,Adventure,1
1980-01-07, Comedy,1
1980-01-07, Fantasy,1
1980-01-07,Adventure,1
1980-01-08, Fantasy,1
1980-01-08,Adventure,1
1980-01-09, Fantasy,1
1980-01-09,Adventure,1
1980-01-12, Sci-Fi,1
1980-01-12,Adventure,1
1980-02-02, Sci-Fi,2
1980-02-02, Adventure,1
1980-02-02, Comedy,1
1980-02-02,Action,1
1980-02-02,Comedy,1
1980-02-03,Fantasy,1
1980-02-04,Comedy,1
1980-02-07,Unknown,1
1980-02-15, Slice of Life,1
1980-02-15,Comedy,1
1980-03-01,Unknown,1
1980-03-08, Drama,1
1980-03-08, Sports,1
1980-03-08,Action,1
1980-03-15,Adventure,3
1980-03-15,Drama,2
1980-03-15, Sci-Fi,2
1980-03-15, Drama,2
1980-03-15, Romance,1
1980-03-15, Comedy,1
1980-03-15, Fantasy,1
1980-03-15, Slice of Life,1
1980-03-15,Fantasy,1
1980-03-19,Action,1
1980-04-01,Unknown,1
1980-04-02,Sports,1
1980-04-03,Sci-Fi,1
1980-04-04,Action,1
1980-04-04, Sci-Fi,1
1980-04-04, Fantasy,1
1980-04-06,Adventure,1
1980-04-06, Drama,1
1980-04-06, Romance,1
1980-04-07, Sports,1
1980-04-07,Adventure,1
1980-04-14,Comedy,1
1980-04-15, Comedy,1
1980-04-15, Romance,1
1980-04-15,Adventure,1
1980-04-19,Ecchi,1
1980-04-26,Action,1
1980-04-26, Drama,1
1980-04-26, Sci-Fi,1
1980-05-03,Slice of Life,1
1980-05-03, Sports,1
1980-05-03,Comedy,1
1980-05-08, Sci-Fi,1
1980-05-08,Drama,1
1980-06-04,Adventure,1
1980-06-13,Comedy,1
1980-06-30, Drama,1
1980-06-30, Sci-Fi,1
1980-06-30,Adventure,1
1980-07-12, Comedy,1
1980-07-12, Fantasy,1
1980-07-12, Horror,1
1980-07-12, Slice of Life,1
1980-07-12, Supernatural,1
1980-07-12,Adventure,1
1980-07-12,Comedy,1
1980-07-16, Sports,1
1980-07-16,Action,1
1980-07-16, Comedy,1
1980-07-19,Fantasy,1
1980-07-19, Drama,1
1980-07-19, Slice of Life,1
1980-07-19,Adventure,1
1980-07-26,Comedy,1
1980-08-02, Adventure,1
1980-08-02, Drama,1
1980-08-02, Sci-Fi,1
1980-08-02,Action,1
1980-08-07,Adventure,1
1980-08-12,Sci-Fi,1
1980-08-19,Unknown,1
1980-08-25,Comedy,1
1980-08-31,Sci-Fi,1
1980-09-02, Horror,1
1980-09-02,Comedy,1
1980-09-07, Comedy,1
1980-09-07, Sci-Fi,1
1980-09-07,Action,1
1980-09-10,Drama,1
1980-09-28, Slice of Life,1
1980-09-28,Comedy,1
1980-10-01,Unknown,2
1980-10-01, Adventure,1
1980-10-01, Sci-Fi,1
1980-10-01,Action,1
1980-10-02,Sci-Fi,1
1980-10-03,Action,1
1980-10-09, Slice of Life,1
1980-10-09,Adventure,1
1980-10-10,Drama,1
1980-10-11,Action,1
1980-10-11,Comedy,1
1980-10-11, Sci-Fi,1
1980-10-11, Adventure,1
1980-10-11, Drama,1
1980-10-13, Drama,1
1980-10-13, Slice of Life,1
1980-10-13, Sports,1
1980-10-13,Action,1
1980-12-01,Fantasy,1
1980-12-03,Unknown,1
1980-12-13, Sports,1
1980-12-13,Comedy,1
1980-12-20, Sci-Fi,1
1980-12-20,Action,1
1981-01-01,Unknown,14
1981-01-01,Action,3
1981-01-01,Sci-Fi,2
1981-01-01, Adventure,2
1981-01-01,Fantasy,2
1981-01-01,Slice of Life,1
1981-01-01,Avant Garde,1
1981-01-01, Sci-Fi,1
1981-01-01,Adventure,1
1981-01-01,Supernatural,1
1981-01-03,Action,1
1981-01-03,Adventure,1
1981-01-03,Comedy,1
1981-01-03, Adventure,1
1981-01-03, Drama,1
1981-01-03, Fantasy,1
1981-01-03, Sci-Fi,1
1981-01-04, Drama,1
1981-01-04, Slice of Life,1
1981-01-04,Adventure,1
1981-01-05, Drama,1
1981-01-05,Adventure,1
1981-01-08, Drama,1
1981-01-08, Sci-Fi,1
1981-01-08,Adventure,1
1981-01-31,Action,1
1981-01-31, Sci-Fi,1
1981-02-01,Slice of Life,1
1981-02-07, Comedy,1
1981-02-07, Adventure,1
1981-02-07, Fantasy,1
1981-02-07,Action,1
1981-02-07,Drama,1
1981-03-01,Action,1
1981-03-01, Sci-Fi,1
1981-03-01, Adventure,1
1981-03-04, Sci-Fi,1
1981-03-04,Adventure,1
1981-03-06, Romance,1
1981-03-06,Adventure,1
1981-03-07,Comedy,1
1981-03-07, Slice of Life,1
1981-03-14,Comedy,3
1981-03-14, Fantasy,3
1981-03-14,Adventure,2
1981-03-14, Drama,1
1981-03-14, Horror,1
1981-03-14, Romance,1
1981-03-14, Sci-Fi,1
1981-03-14, Slice of Life,1
1981-03-14,Action,1
1981-03-14,Drama,1
1981-03-14,Unknown,1
1981-03-14, Adventure,1
1981-03-14, Comedy,1
1981-03-20,Boys Love,1
1981-03-20, Drama,1
1981-03-20, Romance,1
1981-03-20,Comedy,1
1981-03-31, Horror,1
1981-03-31,Comedy,1
1981-04-03, Slice of Life,1
1981-04-03,Drama,1
1981-04-04,Comedy,1
1981-04-04, Sci-Fi,1
1981-04-07, Slice of Life,1
1981-04-07,Adventure,1
1981-04-07,Drama,1
1981-04-08, Sci-Fi,1
1981-04-08, Slice of Life,1
1981-04-08,Comedy,1
1981-04-11,Comedy,2
1981-04-11, Slice of Life,1
1981-04-11,Unknown,1
1981-04-11, Drama,1
1981-04-16, Mystery,1
1981-04-16, Sci-Fi,1
1981-04-16,Drama,1
1981-04-20,Action,1
1981-04-20, Drama,1
1981-04-20, Sports,1
1981-04-26,Unknown,1
1981-05-05,Mystery,1
1981-05-05,Drama,1
1981-06-08, Sports,1
1981-06-08,Action,1
1981-07-03,Action,1
1981-07-03, Sci-Fi,1
1981-07-04, Sports,1
1981-07-04,Drama,1
1981-07-04,Sports,1
1981-07-11, Sci-Fi,1
1981-07-11,Action,1
1981-07-11, Drama,1
1981-07-16, Comedy,1
1981-07-16,Action,1
1981-07-18, Sci-Fi,1
1981-07-18,Comedy,1
1981-07-18,Drama,1
1981-07-18, Romance,1
1981-07-18, Fantasy,1
1981-07-21, Fantasy,1
1981-07-21,Adventure,1
1981-07-21, Drama,1
1981-07-25,Comedy,1
1981-07-25, Sci-Fi,1
1981-07-27, Horror,1
1981-07-27, Sci-Fi,1
1981-07-27,Drama,1
1981-08-01, Sci-Fi,2
1981-08-01, Fantasy,1
1981-08-01,Adventure,1
1981-08-01,Comedy,1
1981-08-09, Fantasy,1
1981-08-09,Adventure,1
1981-08-16, Supernatural,1
1981-08-16,Horror,1
1981-08-22, Adventure,1
1981-08-22, Sci-Fi,1
1981-08-22,Action,1
1981-08-23, Drama,1
1981-08-23,Adventure,1
1981-08-23,Comedy,1
1981-09-03,Unknown,1
1981-09-07, Slice of Life,1
1981-09-07,Comedy,1
1981-09-28,Comedy,1
1981-09-28, Slice of Life,1
1981-10-01,Avant Garde,1
1981-10-02, Sci-Fi,1
1981-10-02,Action,1
1981-10-02,Adventure,1
1981-10-03,Comedy,2
1981-10-03, Drama,1
1981-10-03, Sci-Fi,1
1981-10-03, Slice of Life,1
1981-10-03,Action,1
1981-10-03, Adventure,1
1981-10-04, Ecchi,1
1981-10-04, Sports,1
1981-10-04,Comedy,1
1981-10-06, Adventure,1
1981-10-06, Sci-Fi,1
1981-10-06,Action,1
1981-10-07, Sci-Fi,1
1981-10-07,Adventure,1
1981-10-07,Comedy,1
1981-10-07,Unknown,1
1981-10-08,Comedy,1
1981-10-08, Ecchi,1
1981-10-09, Fantasy,1
1981-10-09, Sci-Fi,1
1981-10-09,Adventure,1
1981-10-14, Romance,1
1981-10-14, Sci-Fi,1
1981-10-14,Action,1
1981-10-14, Comedy,1
1981-10-14, Adventure,1
1981-10-14, Drama,1
1981-10-23, Sci-Fi,1
1981-10-23,Drama,1
1981-11-28,Comedy,2
1981-11-28, Slice of Life,1
1981-12-01,Unknown,1
1981-12-04, Drama,1
1981-12-04, Fantasy,1
1981-12-04, Supernatural,1
1981-12-04,Adventure,1
1981-12-07, Comedy,1
1981-12-07, Sci-Fi,1
1981-12-07,Adventure,1
1981-12-22,Drama,1
1981-12-28, Fantasy,1
1981-12-28,Comedy,1
1981-12-29, Sci-Fi,1
1981-12-29,Action,1
1981-12-31, Adventure,1
1981-12-31, Sci-Fi,1
1981-12-31,Action,1
1982-01-01,Unknown,17
1982-01-01,Avant Garde,5
1982-01-01,Action,4
1982-01-01, Drama,2
1982-01-01,Fantasy,2
1982-01-01, Sci-Fi,2
1982-01-01,Adventure,2
1982-01-01, Fantasy,1
1982-01-01, Adventure,1
1982-01-01,Drama,1
1982-01-02, Sci-Fi,1
1982-01-02,Comedy,1
1982-01-03, Sci-Fi,1
1982-01-03,Comedy,1
1982-01-04,Action,1
1982-01-05,Action,1
1982-01-10, Slice of Life,1
1982-01-10, Drama,1
1982-01-10,Adventure,1
1982-01-23, Fantasy,1
1982-01-23,Drama,1
1982-01-25,Comedy,1
1982-01-25, Slice of Life,1
1982-02-06,Sci-Fi,1
1982-02-07,Drama,1
1982-02-07, Sports,1
1982-02-11,Slice of Life,1
1982-02-13, Comedy,1
1982-02-13, Sci-Fi,1
1982-02-13,Action,1
1982-02-17, Slice of Life,1
1982-02-17,Comedy,1
1982-03-03, Adventure,1
1982-03-03, Sci-Fi,1
1982-03-03,Action,1
1982-03-13,Adventure,4
1982-03-13,Comedy,3
1982-03-13, Slice of Life,3
1982-03-13, Sci-Fi,2
1982-03-13, Fantasy,2
1982-03-13, Drama,2
1982-03-13,Action,1
1982-03-13,Unknown,1
1982-03-13, Adventure,1
1982-03-13, Horror,1
1982-03-13, Romance,1
1982-03-18,Unknown,1
1982-03-20, Slice of Life,1
1982-03-20,Comedy,1
1982-03-20,Drama,1
1982-03-31, Drama,1
1982-03-31, Romance,1
1982-03-31, Sci-Fi,1
1982-03-31,Action,1
1982-03-31, Comedy,1
1982-03-31, Adventure,1
1982-04-04,Unknown,1
1982-04-05, Sci-Fi,2
1982-04-05,Adventure,2
1982-04-05,Comedy,1
1982-04-05, Drama,1
1982-04-05, Horror,1
1982-04-05, Supernatural,1
1982-04-06,Slice of Life,1
1982-04-08, Boys Love,1
1982-04-08, Comedy,1
1982-04-08,Adventure,1
1982-04-17, Adventure,1
1982-04-17, Sci-Fi,1
1982-04-17,Action,1
1982-04-24,Sci-Fi,1
1982-04-24,Comedy,1
1982-04-29, Fantasy,1
1982-04-29,Adventure,1
1982-05-01, Sci-Fi,1
1982-05-01,Adventure,1
1982-05-04,Comedy,1
1982-05-05, Drama,2
1982-05-05,Adventure,2
1982-05-05,Sports,1
1982-05-05,Sci-Fi,1
1982-05-08,Comedy,1
1982-06-01,Unknown,2
1982-06-05,Supernatural,1
1982-06-17,Adventure,1
1982-06-17, Fantasy,1
1982-07-03,Action,1
1982-07-03, Sci-Fi,1
1982-07-03, Adventure,1
1982-07-05, Slice of Life,1
1982-07-05,Comedy,1
1982-07-05, Romance,1
1982-07-06, Adventure,1
1982-07-06,Action,1
1982-07-10, Sci-Fi,3
1982-07-10,Comedy,2
1982-07-10,Drama,2
1982-07-28,Action,1
1982-07-28, Adventure,1
1982-07-28, Drama,1
1982-07-28, Sci-Fi,1
1982-07-30, Sci-Fi,1
1982-07-30,Action,1
1982-08-01,Slice of Life,1
1982-08-04,Unknown,1
1982-08-07, Sci-Fi,1
1982-08-07,Action,1
1982-08-21, Sports,1
1982-08-21,Drama,1
1982-08-22, Drama,2
1982-08-22, Fantasy,1
1982-08-22, Sci-Fi,1
1982-08-22,Action,1
1982-08-22,Adventure,1
1982-10-03, Romance,1
1982-10-03, Sci-Fi,1
1982-10-03,Action,1
1982-10-04, Comedy,1
1982-10-04,Action,1
1982-10-04, Slice of Life,1
1982-10-06,Adventure,1
1982-10-06, Fantasy,1
1982-10-06,Unknown,1
1982-10-07, Sci-Fi,2
1982-10-07,Comedy,2
1982-10-07,Action,1
1982-10-07, Romance,1
1982-10-07, Fantasy,1
1982-10-07, Adventure,1
1982-10-09,Drama,1
1982-10-09, Sci-Fi,1
1982-10-10, Adventure,1
1982-10-10, Sci-Fi,1
1982-10-10,Action,1
1982-10-12, Comedy,1
1982-10-12,Adventure,1
1982-10-13, Adventure,1
1982-10-13,Action,1
1982-10-13, Drama,1
1982-10-13, Sci-Fi,1
1982-10-15, Drama,1
1982-10-15,Comedy,1
1982-10-16, Slice of Life,1
1982-10-16,Comedy,1
1982-10-17, Romance,1
1982-10-17, Sports,1
1982-10-17,Adventure,1
1982-10-17, Comedy,1
1982-10-19,Sports,1
1982-10-24,Unknown,1
1982-10-30,Drama,1
1982-12-01,Action,1
1982-12-01,Avant Garde,1
1982-12-05,Fantasy,1
1982-12-05,Avant Garde,1
1982-12-18, Sci-Fi,2
1982-12-18,Action,2
1982-12-21, Adventure,1
1982-12-21,Action,1
1982-12-24, Slice of Life,1
1982-12-24,Drama,1
1982-12-27, Romance,1
1982-12-27,Comedy,1
1983-01-01,Unknown,16
1983-01-01,Avant Garde,4
1983-01-01,Action,3
1983-01-01, Sci-Fi,3
1983-01-01,Adventure,2
1983-01-01,Sports,2
1983-01-01, Adventure,2
1983-01-01,Comedy,1
1983-01-01,Romance,1
1983-01-03, Adventure,1
1983-01-03, Sci-Fi,1
1983-01-03,Action,1
1983-01-09, Sci-Fi,1
1983-01-09, Slice of Life,1
1983-01-09,Action,1
1983-01-09,Drama,1
1983-01-09, Comedy,1
1983-01-10,Sports,1
1983-01-21,Action,1
1983-01-21, Sci-Fi,1
1983-02-01,Unknown,1
1983-02-05, Adventure,1
1983-02-05, Drama,1
1983-02-05, Fantasy,1
1983-02-05, Sci-Fi,1
1983-02-05,Action,1
1983-02-09,Comedy,1
1983-02-13, Romance,1
1983-02-13, Sci-Fi,1
1983-02-13,Action,1
1983-02-13, Drama,1
1983-02-13, Adventure,1
1983-02-13, Comedy,1
1983-03-01, Romance,1
1983-03-01,Comedy,1
1983-03-04,Unknown,1
1983-03-12, Comedy,2
1983-03-12, Adventure,2
1983-03-12,Action,2
1983-03-12, Sci-Fi,2
1983-03-12,Comedy,1
1983-03-12,Fantasy,1
1983-03-12, Drama,1
1983-03-12,Adventure,1
1983-03-12, Slice of Life,1
1983-03-13,Adventure,1
1983-03-13, Fantasy,1
1983-03-13, Sci-Fi,1
1983-03-13,Comedy,1
1983-03-19, Adventure,1
1983-03-19, Drama,1
1983-03-19, Sci-Fi,1
1983-03-19,Action,1
1983-03-30,Unknown,1
1983-03-31,Romance,1
1983-04-01,Unknown,1
1983-04-01,Action,1
1983-04-01, Sci-Fi,1
1983-04-01, Drama,1
1983-04-02, Romance,1
1983-04-02,Comedy,1
1983-04-03,Adventure,2
1983-04-03,Unknown,1
1983-04-03, Comedy,1
1983-04-03, Sci-Fi,1
1983-04-03, Sports,1
1983-04-04,Unknown,2
1983-04-04, Sci-Fi,1
1983-04-04,Adventure,1
1983-04-04,Comedy,1
1983-04-05,Action,1
1983-04-05,Unknown,1
1983-04-05, Adventure,1
1983-04-07, Sports,1
1983-04-07,Comedy,1
1983-04-09,Unknown,1
1983-04-09, Romance,1
1983-04-09,Drama,1
1983-04-13,Unknown,1
1983-04-29, Fantasy,2
1983-04-29, Comedy,1
1983-04-29, Sports,1
1983-04-29,Adventure,1
1983-04-29,Comedy,1
1983-04-29,Drama,1
1983-05-04,Action,1
1983-05-04, Sports,1
1983-05-20,Comedy,1
1983-05-26, Fantasy,1
1983-05-26,Adventure,1
1983-05-28, Adventure,1
1983-05-28, Drama,1
1983-05-28,Action,1
1983-06-05, Adventure,1
1983-06-05, Sci-Fi,1
1983-06-05,Action,1
1983-06-07,Unknown,1
1983-06-15,Unknown,1
1983-07-01,Fantasy,1
1983-07-01, Sci-Fi,1
1983-07-01,Comedy,1
1983-07-01,Drama,1
1983-07-01,Sci-Fi,1
1983-07-01,Slice of Life,1
1983-07-01, Romance,1
1983-07-01, Fantasy,1
1983-07-03, Sci-Fi,1
1983-07-03,Action,1
1983-07-03, Romance,1
1983-07-03, Adventure,1
1983-07-06,Action,1
1983-07-06, Sci-Fi,1
1983-07-09, Sci-Fi,2
1983-07-09,Comedy,1
1983-07-09,Drama,1
1983-07-09,Unknown,1
1983-07-10,Adventure,1
1983-07-10, Romance,1
1983-07-10, Boys Love,1
1983-07-10, Comedy,1
1983-07-11, Adventure,1
1983-07-11,Action,1
1983-07-11, Romance,1
1983-07-11, Comedy,1
1983-07-11, Mystery,1
1983-07-16, Fantasy,1
1983-07-16,Adventure,1
1983-07-20,Comedy,1
1983-07-21,Drama,1
1983-07-21,Action,1
1983-07-21, Comedy,1
1983-08-01,Unknown,2
1983-08-01,Fantasy,1
1983-08-04,Action,1
1983-08-04, Comedy,1
1983-08-13,Adventure,1
1983-08-21, Adventure,1
1983-08-21, Drama,1
1983-08-21, Romance,1
1983-08-21, Sci-Fi,1
1983-08-21,Action,1
1983-09-12, Fantasy,1
1983-09-12, Mystery,1
1983-09-12, Sci-Fi,1
1983-09-12,Adventure,1
1983-09-16, Sports,1
1983-09-16,Romance,1
1983-10-02,Action,1
1983-10-05,Unknown,1
1983-10-06,Unknown,1
1983-10-07, Comedy,1
1983-10-07, Fantasy,1
1983-10-07, Sci-Fi,1
1983-10-07,Action,1
1983-10-07,Adventure,1
1983-10-10, Fantasy,2
1983-10-10,Comedy,1
1983-10-10,Adventure,1
1983-10-13,Action,1
1983-10-13, Sports,1
1983-10-20, Adventure,1
1983-10-20, Comedy,1
1983-10-20, Romance,1
1983-10-20,Action,1
1983-10-21, Adventure,1
1983-10-21,Action,1
1983-10-21, Sci-Fi,1
1983-11-08,Drama,1
1983-12-01,Unknown,2
1983-12-07,Unknown,1
1983-12-17, Sci-Fi,1
1983-12-17,Action,1
1983-12-18,Romance,1
1983-12-18, Sports,1
1983-12-21,Action,1
1983-12-21, Sci-Fi,1
1983-12-24,Unknown,1
1983-12-24, Supernatural,1
1983-12-24,Fantasy,1
1984-01-01,Unknown,15
1984-01-01,Action,4
1984-01-01,Avant Garde,3
1984-01-01,Sci-Fi,2
1984-01-01,Comedy,2
1984-01-01, Sci-Fi,2
1984-01-01, Adventure,2
1984-01-01, Comedy,1
1984-01-01, Fantasy,1
1984-01-01, Sports,1
1984-01-01,Adventure,1
1984-01-01,Drama,1
1984-01-07,Action,1
1984-01-07, Sci-Fi,1
1984-01-07, Adventure,1
1984-01-08,Adventure,2
1984-01-08, Drama,1
1984-01-08, Romance,1
1984-01-08, Slice of Life,1
1984-02-01,Unknown,3
1984-02-03, Sci-Fi,1
1984-02-03,Action,1
