anime_ID,Start_Aired,Genres
38347,2018-05-01,Romance
41480,2018-05-01,Action
41480,2018-05-01, Supernatural
36962,2018-05-02,Drama
35656,2018-05-03,Comedy
35656,2018-05-03, Fantasy
35656,2018-05-03, Mystery
37398,2018-05-05,Slice of Life
36466,2018-05-05,Action
36466,2018-05-05, Adventure
36466,2018-05-05, Comedy
36466,2018-05-05, Drama
37476,2018-05-05,Action
46855,2018-05-05,Sports
37013,2018-05-07,Action
37013,2018-05-07, Drama
45058,2018-05-08,Action
45058,2018-05-08, Sci-Fi
37864,2018-05-09,Comedy
42208,2018-05-09,Comedy
42481,2018-05-10,Romance
42481,2018-05-10, Slice of Life
38104,2018-05-10,Drama
38104,2018-05-10, Horror
38104,2018-05-10, Supernatural
37867,2018-05-11,Unknown
38149,2018-05-11,Action
45064,2018-05-12,Adventure
45064,2018-05-12, Fantasy
37831,2018-05-13,Action
37284,2018-05-15,Comedy
44424,2018-05-15,Unknown
37906,2018-05-16,Drama
37778,2018-05-17,Slice of Life
37910,2018-05-17,Fantasy
37910,2018-05-17, Romance
36816,2018-05-18,Action
36816,2018-05-18, Adventure
36816,2018-05-18, Sci-Fi
37939,2018-05-18,Hentai
38138,2018-05-18,Sci-Fi
38138,2018-05-18, Sports
37881,2018-05-19,Slice of Life
37291,2018-05-20,Action
37291,2018-05-20, Boys Love
37291,2018-05-20, Horror
37291,2018-05-20, Supernatural
37291,2018-05-20, Suspense
38500,2018-05-21,Unknown
37922,2018-05-21,Sci-Fi
39448,2018-05-22,Comedy
37591,2018-05-23,Fantasy
37947,2018-05-23,Unknown
45444,2018-05-24,Action
45444,2018-05-24, Sci-Fi
37931,2018-05-24,Comedy
37886,2018-05-25,Drama
37886,2018-05-25, Romance
37886,2018-05-25, Slice of Life
47219,2018-05-25,Action
47219,2018-05-25, Adventure
47219,2018-05-25, Sci-Fi
37405,2018-05-25,Hentai
37474,2018-05-25,Hentai
34440,2018-05-26,Action
34440,2018-05-26, Sci-Fi
37280,2018-05-28,Drama
37280,2018-05-28, Romance
37887,2018-05-30,Action
37887,2018-05-30, Adventure
37887,2018-05-30, Fantasy
37904,2018-05-31,Gourmet
37904,2018-05-31, Slice of Life
37954,2018-05-31,Unknown
51302,2018-06-01,Adventure
37233,2018-06-01,Hentai
39856,2018-06-01,Gourmet
38353,2018-06-01,Slice of Life
38688,2018-06-01,Action
38688,2018-06-01, Adventure
38688,2018-06-01, Fantasy
38688,2018-06-01, Mystery
38688,2018-06-01, Supernatural
37739,2018-06-02,Unknown
33185,2018-06-02,Action
33185,2018-06-02, Comedy
38299,2018-06-03,Comedy
38299,2018-06-03, Slice of Life
39243,2018-06-04,Unknown
38035,2018-06-05,Hentai
37740,2018-06-06,Romance
50241,2018-06-06,Avant Garde
37460,2018-06-07,Fantasy
37460,2018-06-07, Slice of Life
37460,2018-06-07, Supernatural
38043,2018-06-07,Unknown
44152,2018-06-08,Unknown
37963,2018-06-08,Boys Love
37963,2018-06-08, Comedy
37246,2018-06-08,Slice of Life
38019,2018-06-08,Drama
38019,2018-06-08, Romance
36214,2018-06-09,Girls Love
36214,2018-06-09, Romance
44135,2018-06-09,Adventure
44135,2018-06-09, Comedy
35424,2018-06-09,Action
35424,2018-06-09, Supernatural
39219,2018-06-12,Unknown
39113,2018-06-12,Unknown
53067,2018-06-12,Drama
38112,2018-06-14,Comedy
38112,2018-06-14, Fantasy
42442,2018-06-14,Drama
37684,2018-06-14,Unknown
38068,2018-06-14,Sports
42149,2018-06-15,Action
42149,2018-06-15, Sci-Fi
36517,2018-06-15,Action
38110,2018-06-17,Comedy
38689,2018-06-17,Action
38689,2018-06-17, Fantasy
41078,2018-06-19,Adventure
41078,2018-06-19, Fantasy
38785,2018-06-19,Unknown
38047,2018-06-19,Unknown
48420,2018-06-20,Avant Garde
48420,2018-06-20, Fantasy
47731,2018-06-20,Unknown
38042,2018-06-20,Unknown
38024,2018-06-22,Action
38024,2018-06-22, Fantasy
38027,2018-06-23,Comedy
39223,2018-06-25,Action
34443,2018-06-25,Action
51221,2018-06-26,Sports
36529,2018-06-27,Unknown
41689,2018-06-27,Comedy
41689,2018-06-27, Slice of Life
37109,2018-06-27,Fantasy
37109,2018-06-27, Slice of Life
37866,2018-06-27,Comedy
37866,2018-06-27, Sci-Fi
37866,2018-06-27, Slice of Life
37955,2018-06-28,Unknown
42372,2018-06-29,Unknown
52634,2018-06-30,Avant Garde
52634,2018-06-30, Drama
37050,2018-06-30,Comedy
37050,2018-06-30, Fantasy
38060,2018-07-01,Slice of Life
33012,2018-07-01,Drama
33012,2018-07-01, Sci-Fi
37885,2018-07-01,Action
37885,2018-07-01, Comedy
37885,2018-07-01, Fantasy
38052,2018-07-01,Unknown
36515,2018-07-01,Action
51239,2018-07-02,Action
51239,2018-07-02, Drama
51239,2018-07-02, Fantasy
51239,2018-07-02, Mystery
40153,2018-07-02,Unknown
38057,2018-07-02,Unknown
37259,2018-07-02,Sports
37281,2018-07-02,Comedy
37281,2018-07-02, Hentai
38010,2018-07-02,Comedy
38010,2018-07-02, Fantasy
38056,2018-07-02,Comedy
38056,2018-07-02, Supernatural
37588,2018-07-03,Unknown
37422,2018-07-03,Comedy
37422,2018-07-03, Slice of Life
35672,2018-07-03,Adventure
35672,2018-07-03, Comedy
35672,2018-07-03, Slice of Life
38061,2018-07-03,Slice of Life
37571,2018-07-03,Action
38786,2018-07-03,Unknown
37424,2018-07-03,Comedy
37424,2018-07-03, Slice of Life
36873,2018-07-04,Comedy
36873,2018-07-04, Ecchi
37095,2018-07-04,Drama
37095,2018-07-04, Fantasy
37095,2018-07-04, Slice of Life
37338,2018-07-04,Comedy
37338,2018-07-04, Drama
37735,2018-07-04,Action
37735,2018-07-04, Horror
37735,2018-07-04, Supernatural
37735,2018-07-04, Suspense
37364,2018-07-04,Action
37364,2018-07-04, Comedy
37364,2018-07-04, Fantasy
37364,2018-07-04, Supernatural
36950,2018-07-04,Comedy
36950,2018-07-04, Romance
36950,2018-07-04, Supernatural
36950,2018-07-04, Ecchi
37210,2018-07-05,Comedy
37210,2018-07-05, Fantasy
37210,2018-07-05, Ecchi
50119,2018-07-05,Unknown
38412,2018-07-05,Comedy
38412,2018-07-05, Slice of Life
33966,2018-07-05,Adventure
33966,2018-07-05, Fantasy
36817,2018-07-05,Comedy
36817,2018-07-05, Slice of Life
37978,2018-07-05,Fantasy
37978,2018-07-05, Slice of Life
37873,2018-07-05,Comedy
38622,2018-07-06,Comedy
43928,2018-07-06,Adventure
43928,2018-07-06, Comedy
36316,2018-07-06,Action
36316,2018-07-06, Fantasy
36316,2018-07-06, Sci-Fi
37481,2018-07-06,Slice of Life
36649,2018-07-06,Action
36649,2018-07-06, Adventure
36649,2018-07-06, Drama
41308,2018-07-06,Unknown
37646,2018-07-06,Comedy
37646,2018-07-06, Slice of Life
35983,2018-07-06,Slice of Life
35983,2018-07-06, Sports
38267,2018-07-06,Unknown
35821,2018-07-06,Comedy
35994,2018-07-06,Adventure
35994,2018-07-06, Horror
35994,2018-07-06, Suspense
38008,2018-07-07,Comedy
38008,2018-07-07, Slice of Life
33248,2018-07-07,Action
33248,2018-07-07, Drama
33248,2018-07-07, Supernatural
37328,2018-07-07,Fantasy
37328,2018-07-07, Slice of Life
37893,2018-07-07,Avant Garde
37893,2018-07-07, Horror
37893,2018-07-07, Supernatural
37308,2018-07-07,Comedy
37395,2018-07-07,Action
37395,2018-07-07, Adventure
37395,2018-07-07, Comedy
37395,2018-07-07, Sci-Fi
37446,2018-07-08,Fantasy
38022,2018-07-08,Action
38022,2018-07-08, Fantasy
37787,2018-07-08,Adventure
37141,2018-07-08,Comedy
37171,2018-07-08,Comedy
37578,2018-07-08,Action
37578,2018-07-08, Sci-Fi
37208,2018-07-09,Action
37208,2018-07-09, Adventure
37208,2018-07-09, Fantasy
37208,2018-07-09, Mystery
37208,2018-07-09, Supernatural
38066,2018-07-09,Slice of Life
37491,2018-07-09,Action
37491,2018-07-09, Comedy
37491,2018-07-09, Sci-Fi
42146,2018-07-09,Action
42146,2018-07-09, Adventure
42146,2018-07-09, Comedy
42146,2018-07-09, Fantasy
37924,2018-07-09,Comedy
37924,2018-07-09, Slice of Life
37781,2018-07-10,Action
37781,2018-07-10, Comedy
37781,2018-07-10, Fantasy
37769,2018-07-10,Action
37769,2018-07-10, Drama
37769,2018-07-10, Supernatural
37675,2018-07-10,Action
37675,2018-07-10, Fantasy
37675,2018-07-10, Supernatural
37598,2018-07-10,Action
37598,2018-07-10, Supernatural
36431,2018-07-10,Slice of Life
37458,2018-07-10,Drama
37458,2018-07-10, Mystery
37458,2018-07-10, Romance
37458,2018-07-10, Slice of Life
36906,2018-07-10,Comedy
36906,2018-07-10, Supernatural
35834,2018-07-11,Action
35834,2018-07-11, Drama
38067,2018-07-11,Sports
37662,2018-07-11,Comedy
37662,2018-07-11, Slice of Life
37621,2018-07-12,Comedy
39185,2018-07-12,Drama
40765,2018-07-12,Adventure
40765,2018-07-12, Drama
47756,2018-07-12,Comedy
47756,2018-07-12, Supernatural
47704,2018-07-12,Adventure
47704,2018-07-12, Fantasy
37569,2018-07-12,Action
37569,2018-07-12, Supernatural
36704,2018-07-12,Sports
48220,2018-07-12,Sci-Fi
36927,2018-07-13,Action
36927,2018-07-13, Adventure
36927,2018-07-13, Comedy
36927,2018-07-13, Fantasy
35503,2018-07-13,Unknown
38028,2018-07-13,Unknown
38030,2018-07-13,Hentai
38471,2018-07-13,Unknown
34941,2018-07-13,Action
34941,2018-07-13, Adventure
34941,2018-07-13, Fantasy
34941,2018-07-13, Ecchi
37517,2018-07-14,Drama
37517,2018-07-14, Girls Love
37517,2018-07-14, Horror
36726,2018-07-14,Comedy
36726,2018-07-14, Romance
36726,2018-07-14, Supernatural
36726,2018-07-14, Ecchi
37601,2018-07-14,Action
37601,2018-07-14, Fantasy
37105,2018-07-14,Comedy
42443,2018-07-14,Comedy
37021,2018-07-14,Ecchi
21877,2018-07-14,Comedy
39197,2018-07-17,Adventure
39197,2018-07-17, Slice of Life
49059,2018-07-17,Boys Love
49059,2018-07-17, Drama
49059,2018-07-17, Romance
49059,2018-07-17, Sci-Fi
38490,2018-07-18,Action
38490,2018-07-18, Adventure
38490,2018-07-18, Fantasy
45351,2018-07-18,Comedy
44245,2018-07-19,Comedy
41942,2018-07-19,Sci-Fi
37780,2018-07-19,Comedy
37780,2018-07-19, Slice of Life
38025,2018-07-19,Comedy
36955,2018-07-20,Comedy
36955,2018-07-20, Fantasy
38007,2018-07-20,Comedy
38007,2018-07-20, Fantasy
38007,2018-07-20, Slice of Life
51920,2018-07-20,Action
51920,2018-07-20, Comedy
51920,2018-07-20, Fantasy
36936,2018-07-20,Adventure
36936,2018-07-20, Drama
36936,2018-07-20, Fantasy
37365,2018-07-20,Mystery
38023,2018-07-20,Slice of Life
38017,2018-07-21,Action
38017,2018-07-21, Adventure
38017,2018-07-21, Romance
42547,2018-07-21,Comedy
38539,2018-07-22,Fantasy
40155,2018-07-22,Sports
36654,2018-07-23,Comedy
36654,2018-07-23, Slice of Life
36654,2018-07-23, Supernatural
35760,2018-07-23,Action
35760,2018-07-23, Drama
38063,2018-07-23,Unknown
37209,2018-07-24,Drama
37209,2018-07-24, Romance
36967,2018-07-25,Action
36967,2018-07-25, Adventure
36967,2018-07-25, Comedy
42070,2018-07-25,Action
42070,2018-07-25, Adventure
42070,2018-07-25, Fantasy
40742,2018-07-25,Unknown
52470,2018-07-25,Unknown
37815,2018-07-27,Hentai
37983,2018-07-27,Comedy
37983,2018-07-27, Romance
37703,2018-07-27,Sports
37377,2018-07-27,Comedy
37377,2018-07-27, Romance
51149,2018-07-27,Comedy
38493,2018-07-29,Slice of Life
37651,2018-07-29,Action
37651,2018-07-29, Fantasy
39395,2018-07-30,Unknown
37151,2018-07-30,Action
37655,2018-07-30,Action
37655,2018-07-30, Supernatural
38609,2018-08-01,Unknown
43684,2018-08-01,Action
43684,2018-08-01, Comedy
43684,2018-08-01, Fantasy
38097,2018-08-01,Sci-Fi
43768,2018-08-01,Unknown
38410,2018-08-01,Action
38410,2018-08-01, Comedy
38410,2018-08-01, Drama
38410,2018-08-01, Mystery
38410,2018-08-01, Romance
38181,2018-08-01,Comedy
38181,2018-08-01, Horror
38181,2018-08-01, Supernatural
38181,2018-08-01, Suspense
37256,2018-08-01,Horror
37256,2018-08-01, Supernatural
37256,2018-08-01, Suspense
38087,2018-08-02,Comedy
38087,2018-08-02, Fantasy
38114,2018-08-02,Action
38114,2018-08-02, Sci-Fi
37699,2018-08-03,Hentai
39841,2018-08-03,Sci-Fi
38106,2018-08-03,Supernatural
38142,2018-08-03,Sci-Fi
38489,2018-08-03,Action
38489,2018-08-03, Adventure
38489,2018-08-03, Comedy
38489,2018-08-03, Drama
38489,2018-08-03, Fantasy
38623,2018-08-03,Comedy
37970,2018-08-03,Drama
37970,2018-08-03, Sci-Fi
39114,2018-08-03,Unknown
38100,2018-08-03,Drama
38100,2018-08-03, Romance
36896,2018-08-03,Action
38038,2018-08-03,Fantasy
38038,2018-08-03, Hentai
37487,2018-08-03,Action
37487,2018-08-03, Comedy
37487,2018-08-03, Drama
37487,2018-08-03, Mystery
37487,2018-08-03, Supernatural
37303,2018-08-04,Action
37303,2018-08-04, Supernatural
37396,2018-08-04,Drama
37396,2018-08-04, Romance
37396,2018-08-04, Slice of Life
38433,2018-08-06,Fantasy
38433,2018-08-06, Sci-Fi
50116,2018-08-06,Unknown
38016,2018-08-06,Comedy
38016,2018-08-06, Slice of Life
47769,2018-08-06,Adventure
47769,2018-08-06, Comedy
44086,2018-08-06,Avant Garde
39731,2018-08-07,Drama
39731,2018-08-07, Romance
39731,2018-08-07, Slice of Life
39731,2018-08-07, Suspense
39731,2018-08-07, Hentai
39215,2018-08-08,Unknown
38158,2018-08-09,Unknown
51125,2018-08-10,Sports
38164,2018-08-10,Romance
37980,2018-08-10,Adventure
37980,2018-08-10, Comedy
37980,2018-08-10, Fantasy
41179,2018-08-13,Slice of Life
45063,2018-08-15,Adventure
45063,2018-08-15, Fantasy
52515,2018-08-15,Unknown
38346,2018-08-15,Slice of Life
38690,2018-08-16,Action
38690,2018-08-16, Adventure
38690,2018-08-16, Fantasy
38690,2018-08-16, Mystery
38191,2018-08-17,Sci-Fi
37407,2018-08-17,Fantasy
37407,2018-08-17, Sci-Fi
34532,2018-08-17,Action
34532,2018-08-17, Drama
34532,2018-08-17, Horror
34532,2018-08-17, Sci-Fi
37562,2018-08-18,Comedy
45066,2018-08-18,Adventure
45066,2018-08-18, Fantasy
35946,2018-08-18,Action
35946,2018-08-18, Adventure
35946,2018-08-18, Fantasy
35946,2018-08-18, Supernatural
34974,2018-08-18,Fantasy
34974,2018-08-18, Horror
34974,2018-08-18, Mystery
38051,2018-08-22,Unknown
38220,2018-08-22,Action
38220,2018-08-22, Adventure
38220,2018-08-22, Fantasy
37997,2018-08-23,Action
37997,2018-08-23, Drama
37997,2018-08-23, Romance
37997,2018-08-23, Supernatural
50698,2018-08-23,Unknown
36857,2018-08-24,Adventure
36857,2018-08-24, Sci-Fi
38211,2018-08-24,Comedy
38211,2018-08-24, Slice of Life
37623,2018-08-24,Action
37623,2018-08-24, Adventure
37623,2018-08-24, Drama
37623,2018-08-24, Fantasy
38219,2018-08-24,Gourmet
38219,2018-08-24, Slice of Life
36952,2018-08-24,Sports
47768,2018-08-25,Unknown
38217,2018-08-25,Boys Love
38217,2018-08-25, Comedy
38217,2018-08-25, Slice of Life
37902,2018-08-25,Action
37902,2018-08-25, Adventure
37902,2018-08-25, Fantasy
36990,2018-08-25,Slice of Life
38485,2018-08-26,Unknown
38250,2018-08-27,Boys Love
38250,2018-08-27, Comedy
38250,2018-08-27, Drama
38250,2018-08-27, Sci-Fi
38250,2018-08-27, Slice of Life
38260,2018-08-27,Hentai
38036,2018-08-28,Hentai
38676,2018-08-28,Comedy
38631,2018-08-29,Unknown
39416,2018-08-31,Fantasy
39416,2018-08-31, Sci-Fi
47719,2018-08-31,Unknown
39394,2018-08-31,Unknown
38037,2018-08-31,Hentai
10330,2018-09-01,Action
10330,2018-09-01, Adventure
10330,2018-09-01, Fantasy
35425,2018-09-01,Action
35425,2018-09-01, Supernatural
39820,2018-09-01,Adventure
38469,2018-09-01,Action
38469,2018-09-01, Adventure
38469,2018-09-01, Drama
38469,2018-09-01, Fantasy
37304,2018-09-01,Action
37304,2018-09-01, Supernatural
36098,2018-09-01,Drama
36098,2018-09-01, Romance
36098,2018-09-01, Slice of Life
47620,2018-09-02,Comedy
45524,2018-09-03,Comedy
45524,2018-09-03, Sci-Fi
52132,2018-09-04,Action
52132,2018-09-04, Supernatural
38901,2018-09-04,Unknown
48290,2018-09-05,Action
48290,2018-09-05, Comedy
48290,2018-09-05, Sports
37968,2018-09-06,Fantasy
37968,2018-09-06, Slice of Life
38271,2018-09-06,Unknown
35842,2018-09-07,Action
35842,2018-09-07, Avant Garde
35842,2018-09-07, Comedy
35842,2018-09-07, Sci-Fi
38272,2018-09-07,Comedy
38272,2018-09-07, Romance
38272,2018-09-07, Slice of Life
48349,2018-09-08,Unknown
44158,2018-09-08,Unknown
52850,2018-09-10,Supernatural
38361,2018-09-11,Fantasy
38934,2018-09-14,Unknown
38367,2018-09-14,Comedy
38513,2018-09-14,Hentai
42468,2018-09-14,Action
39093,2018-09-14,Unknown
38291,2018-09-15,Avant Garde
38291,2018-09-15, Comedy
52130,2018-09-15,Adventure
52130,2018-09-15, Fantasy
43959,2018-09-17,Adventure
40246,2018-09-19,Unknown
37884,2018-09-19,Action
37884,2018-09-19, Adventure
40393,2018-09-20,Unknown
53042,2018-09-20,Slice of Life
38362,2018-09-21,Unknown
38032,2018-09-21,Hentai
37585,2018-09-21,Boys Love
37585,2018-09-21, Comedy
37585,2018-09-21, Erotica
38348,2018-09-21,Horror
39419,2018-09-21,Action
39419,2018-09-21, Adventure
39419,2018-09-21, Comedy
38389,2018-09-21,Comedy
37682,2018-09-21,Comedy
37682,2018-09-21, Slice of Life
37682,2018-09-21, Supernatural
38392,2018-09-21,Unknown
45047,2018-09-22,Adventure
45047,2018-09-22, Fantasy
38426,2018-09-22,Action
52095,2018-09-22,Fantasy
35835,2018-09-22,Action
35835,2018-09-22, Drama
35835,2018-09-22, Sci-Fi
38974,2018-09-23,Unknown
52652,2018-09-23,Drama
38456,2018-09-24,Drama
33438,2018-09-24,Action
33438,2018-09-24, Supernatural
38384,2018-09-24,Comedy
38407,2018-09-25,Unknown
44395,2018-09-25,Action
44395,2018-09-25, Sci-Fi
38386,2018-09-25,Fantasy
38387,2018-09-25,Unknown
38435,2018-09-25,Action
38435,2018-09-25, Adventure
38435,2018-09-25, Fantasy
38435,2018-09-25, Romance
38206,2018-09-26,Action
38206,2018-09-26, Comedy
37959,2018-09-26,Unknown
38020,2018-09-26,Action
38020,2018-09-26, Drama
38020,2018-09-26, Romance
38020,2018-09-26, Sci-Fi
38411,2018-09-27,Comedy
38411,2018-09-27, Drama
41374,2018-09-27,Fantasy
39393,2018-09-27,Unknown
44123,2018-09-27,Comedy
44123,2018-09-27, Sci-Fi
38033,2018-09-28,Hentai
47653,2018-09-28,Comedy
47653,2018-09-28, Fantasy
38034,2018-09-28,Supernatural
38034,2018-09-28, Hentai
33010,2018-09-28,Action
33010,2018-09-28, Avant Garde
33010,2018-09-28, Comedy
33010,2018-09-28, Sci-Fi
39414,2018-09-28,Supernatural
38001,2018-09-28,Comedy
38001,2018-09-28, Slice of Life
36538,2018-09-29,Drama
36538,2018-09-29, Slice of Life
36538,2018-09-29, Supernatural
38739,2018-09-30,Action
37760,2018-09-30,Action
37760,2018-09-30, Sci-Fi
37496,2018-09-30,Action
37496,2018-09-30, Comedy
37496,2018-09-30, Sci-Fi
38325,2018-09-30,Action
38325,2018-09-30, Supernatural
38496,2018-10-01,Gourmet
38383,2018-10-01,Comedy
38383,2018-10-01, Supernatural
37561,2018-10-01,Action
37561,2018-10-01, Sci-Fi
51777,2018-10-01,Unknown
39782,2018-10-01,Unknown
38451,2018-10-01,Comedy
37388,2018-10-02,Action
37430,2018-10-02,Action
37430,2018-10-02, Adventure
37430,2018-10-02, Comedy
37430,2018-10-02, Fantasy
38083,2018-10-02,Action
38083,2018-10-02, Adventure
38083,2018-10-02, Fantasy
37117,2018-10-02,Adventure
37988,2018-10-02,Comedy
37988,2018-10-02, Sci-Fi
37988,2018-10-02, Slice of Life
38560,2018-10-03,Slice of Life
37992,2018-10-03,Comedy
37992,2018-10-03, Fantasy
37992,2018-10-03, Romance
38788,2018-10-03,Comedy
38788,2018-10-03, Mystery
38677,2018-10-03,Drama
38677,2018-10-03, Romance
37965,2018-10-03,Drama
37965,2018-10-03, Sports
36000,2018-10-04,Adventure
36000,2018-10-04, Fantasy
36000,2018-10-04, Sci-Fi
48852,2018-10-04,Comedy
48852,2018-10-04, Slice of Life
37450,2018-10-04,Comedy
37450,2018-10-04, Drama
37450,2018-10-04, Romance
37450,2018-10-04, Supernatural
51814,2018-10-04,Unknown
37976,2018-10-04,Comedy
37976,2018-10-04, Supernatural
37990,2018-10-05,Comedy
37990,2018-10-05, Drama
37990,2018-10-05, Sports
37657,2018-10-05,Action
37657,2018-10-05, Comedy
37579,2018-10-05,Comedy
37579,2018-10-05, Girls Love
37579,2018-10-05, Slice of Life
37579,2018-10-05, Supernatural
38491,2018-10-05,Action
38491,2018-10-05, Adventure
38491,2018-10-05, Fantasy
38491,2018-10-05, Romance
37007,2018-10-05,Sports
36689,2018-10-05,Hentai
37722,2018-10-05,Comedy
37722,2018-10-05, Girls Love
37722,2018-10-05, Slice of Life
37786,2018-10-05,Drama
37786,2018-10-05, Girls Love
37786,2018-10-05, Romance
38021,2018-10-05,Action
38021,2018-10-05, Fantasy
37584,2018-10-05,Action
38235,2018-10-05,Sports
36432,2018-10-05,Action
36432,2018-10-05, Sci-Fi
38284,2018-10-05,Comedy
37106,2018-10-05,Unknown
38427,2018-10-05,Comedy
38039,2018-10-05,Hentai
41489,2018-10-05,Avant Garde
37826,2018-10-06,Comedy
37826,2018-10-06, Gourmet
37826,2018-10-06, Romance
37826,2018-10-06, Slice of Life
42193,2018-10-06,Drama
36858,2018-10-06,Action
36858,2018-10-06, Fantasy
36858,2018-10-06, Supernatural
38473,2018-10-06,Romance
38473,2018-10-06, Sci-Fi
37597,2018-10-06,Boys Love
37597,2018-10-06, Comedy
37597,2018-10-06, Drama
37305,2018-10-06,Action
37305,2018-10-06, Supernatural
37202,2018-10-06,Action
37202,2018-10-06, Adventure
37202,2018-10-06, Fantasy
38089,2018-10-06,Comedy
38089,2018-10-06, Slice of Life
37497,2018-10-06,Drama
37497,2018-10-06, Romance
36286,2018-10-06,Fantasy
39921,2018-10-06,Fantasy
38262,2018-10-06,Comedy
38262,2018-10-06, Slice of Life
38147,2018-10-06,Adventure
38147,2018-10-06, Slice of Life
37490,2018-10-06,Comedy
37490,2018-10-06, Drama
37490,2018-10-06, Mystery
37475,2018-10-06,Action
37475,2018-10-06, Comedy
37475,2018-10-06, Romance
37991,2018-10-06,Action
37991,2018-10-06, Adventure
38365,2018-10-07,Action
38365,2018-10-07, Comedy
38365,2018-10-07, Fantasy
38365,2018-10-07, Sci-Fi
38803,2018-10-07,Comedy
38251,2018-10-07,Drama
38251,2018-10-07, Romance
38477,2018-10-07,Unknown
35847,2018-10-07,Action
35847,2018-10-07, Sci-Fi
36510,2018-10-07,Action
36510,2018-10-07, Fantasy
35972,2018-10-07,Action
35972,2018-10-07, Adventure
35972,2018-10-07, Fantasy
37221,2018-10-07,Action
38478,2018-10-07,Unknown
36474,2018-10-07,Action
36474,2018-10-07, Adventure
36474,2018-10-07, Fantasy
37206,2018-10-07,Comedy
37206,2018-10-07, Sports
37349,2018-10-07,Action
37349,2018-10-07, Adventure
37349,2018-10-07, Fantasy
38212,2018-10-08,Romance
38212,2018-10-08, Hentai
36945,2018-10-08,Comedy
37989,2018-10-08,Action
37989,2018-10-08, Adventure
47640,2018-10-08,Adventure
47640,2018-10-08, Sci-Fi
36317,2018-10-08,Comedy
36317,2018-10-08, Slice of Life
38018,2018-10-08,Comedy
38254,2018-10-09,Drama
38254,2018-10-09, Slice of Life
49908,2018-10-09,Comedy
49908,2018-10-09, Slice of Life
41318,2018-10-09,Unknown
37799,2018-10-09,Action
37799,2018-10-09, Fantasy
37799,2018-10-09, Horror
38495,2018-10-09,Unknown
38395,2018-10-09,Comedy
38395,2018-10-09, Fantasy
38395,2018-10-09, Ecchi
38203,2018-10-09,Comedy
38203,2018-10-09, Slice of Life
37823,2018-10-10,Action
37823,2018-10-10, Adventure
37823,2018-10-10, Fantasy
37823,2018-10-10, Romance
38498,2018-10-10,Avant Garde
36632,2018-10-10,Comedy
36632,2018-10-10, Romance
36632,2018-10-10, Ecchi
38961,2018-10-10,Avant Garde
42513,2018-10-10,Comedy
42513,2018-10-10, Slice of Life
38497,2018-10-10,Unknown
38521,2018-10-11,Unknown
37447,2018-10-11,Action
37447,2018-10-11, Adventure
37447,2018-10-11, Drama
37447,2018-10-11, Mystery
37716,2018-10-11,Comedy
37716,2018-10-11, Fantasy
37716,2018-10-11, Romance
37232,2018-10-11,Action
37232,2018-10-11, Adventure
37232,2018-10-11, Fantasy
37915,2018-10-12,Sci-Fi
38292,2018-10-12,Action
38292,2018-10-12, Sci-Fi
38554,2018-10-12,Sports
38528,2018-10-12,Action
38528,2018-10-12, Fantasy
52633,2018-10-12,Drama
36037,2018-10-13,Action
36037,2018-10-13, Comedy
36037,2018-10-13, Ecchi
38551,2018-10-16,Unknown
38488,2018-10-16,Unknown
38545,2018-10-17,Sci-Fi
39477,2018-10-17,Comedy
38986,2018-10-18,Unknown
37438,2018-10-18,Action
37438,2018-10-18, Mystery
37438,2018-10-18, Sci-Fi
38808,2018-10-18,Unknown
38732,2018-10-19,Hentai
35228,2018-10-19,Comedy
35228,2018-10-19, Romance
38446,2018-10-19,Comedy
35984,2018-10-19,Action
35984,2018-10-19, Comedy
35984,2018-10-19, Drama
38955,2018-10-21,Avant Garde
36653,2018-10-22,Sports
39611,2018-10-22,Unknown
50482,2018-10-22,Avant Garde
38616,2018-10-23,Unknown
36537,2018-10-24,Slice of Life
39957,2018-10-24,Romance
39605,2018-10-24,Comedy
38050,2018-10-24,Comedy
39141,2018-10-25,Drama
39141,2018-10-25, Fantasy
39141,2018-10-25, Romance
37555,2018-10-25,Action
37555,2018-10-25, Adventure
37555,2018-10-25, Fantasy
38587,2018-10-25,Unknown
38919,2018-10-25,Adventure
38919,2018-10-25, Fantasy
38919,2018-10-25, Supernatural
37207,2018-10-26,Drama
37207,2018-10-26, Romance
37207,2018-10-26, Slice of Life
38095,2018-10-26,Hentai
38626,2018-10-26,Unknown
36951,2018-10-26,Action
36951,2018-10-26, Adventure
36951,2018-10-26, Comedy
36951,2018-10-26, Supernatural
36889,2018-10-26,Hentai
38579,2018-10-26,Horror
38031,2018-10-26,Hentai
38107,2018-10-26,Fantasy
38107,2018-10-26, Hentai
39993,2018-10-27,Comedy
39993,2018-10-27, Fantasy
37501,2018-10-27,Action
37501,2018-10-27, Fantasy
38705,2018-10-27,Sci-Fi
38175,2018-10-28,Unknown
50115,2018-10-29,Unknown
50842,2018-10-31,Comedy
38561,2018-10-31,Comedy
38561,2018-10-31, Drama
38561,2018-10-31, Romance
38561,2018-10-31, Slice of Life
38650,2018-10-31,Adventure
38650,2018-10-31, Fantasy
38650,2018-10-31, Supernatural
38653,2018-11-01,Action
38653,2018-11-01, Comedy
38624,2018-11-01,Comedy
38683,2018-11-02,Comedy
38600,2018-11-02,Action
38600,2018-11-02, Sci-Fi
53080,2018-11-02,Avant Garde
45072,2018-11-03,Fantasy
38632,2018-11-03,Comedy
